,gene,score
45,46,0.0008210116066038609
209,220,0.0008208905055653304
346,367,0.0008150506764650345
703,741,0.0008134947856888175
386,409,0.0008124797604978085
544,572,0.0008063525601755828
589,617,0.0008055740618146956
786,828,0.0008031882753130049
868,910,0.0008029127784539014
912,957,0.0008024921407923102
638,671,0.0008023628033697605
228,241,0.0008015768835321069
765,807,0.0007856189040467143
838,880,0.0007729697099421173
857,899,0.000772073573898524
58,60,0.000771074031945318
883,928,0.0007695495733059943
923,968,0.000769542355556041
845,887,0.0007622805424034595
588,616,0.000756128370994702
84,88,0.0007474970916518942
232,245,0.0007422873750329018
67,71,0.0007369002560153604
900,945,0.0007358319708146155
363,384,0.0007348802173510194
527,554,0.0007256239623529837
257,272,0.0007185897557064891
415,439,0.0007178859377745539
35,36,0.0007141134119592607
621,653,0.000707337399944663
822,864,0.0006952744442969561
936,981,0.0006886491464683786
310,328,0.0006753752240911126
374,396,0.0006694773037452251
548,576,0.0006683712417725474
91,95,0.0006667857378488407
206,215,0.0006658988422714174
289,305,0.0006626444665016606
361,382,0.0006620897038374096
620,652,0.0006537859972013393
766,808,0.0006533206033054739
87,91,0.0006525267090182751
717,755,0.0006506578502012417
64,66,0.0006499949377030134
277,292,0.000647065753582865
273,288,0.0006427946500480175
100,104,0.00063648063223809
516,541,0.0006361761697917245
727,768,0.0006295763887465
697,734,0.0006217191403266042
662,695,0.0006213781307451427
623,655,0.0006193765148054808
758,800,0.0006176934912218712
460,484,0.0006170909909997135
757,799,0.0006141216726973653
114,119,0.0006081430474296212
51,53,0.0006073158583603799
462,486,0.0005986080359434709
486,511,0.0005916240625083447
264,279,0.0005906344304094091
167,175,0.0005880999087821692
735,777,0.0005853479378856719
245,259,0.0005841551173944026
173,181,0.0005833243048982695
661,694,0.0005830266163684428
452,476,0.0005816541306558065
493,518,0.0005762163636973128
96,100,0.0005727228272007778
542,570,0.0005724291549995542
88,92,0.0005721752531826496
50,52,0.0005716107261832803
710,748,0.000570773845538497
768,810,0.000565710841328837
906,951,0.000562535336939618
141,149,0.0005604917532764375
619,651,0.0005587759806076065
135,142,0.000557923165615648
947,992,0.0005520851409528404
416,440,0.0005515689263120294
792,834,0.0005493337812367827
485,510,0.0005433883052319288
102,107,0.0005433342594187707
349,370,0.0005412154569057748
512,537,0.0005406888376455754
378,400,0.0005241809267317876
117,122,0.000520281377248466
78,82,0.0005197443242650479
90,94,0.0005090795566502493
613,645,0.000508839322719723
238,251,0.0005073176580481231
563,591,0.0005027922670706175
774,816,0.000500925409141928
189,197,0.0004952854942530394
180,188,0.0004946870758431032
833,875,0.0004912260919809341
676,711,0.00048372879973612726
616,648,0.0004791577775904443
303,321,0.0004747266066260636
683,718,0.0004708572814706713
772,814,0.00046756134543102235
1,1,0.00046674595796503127
864,906,0.0004650596165447496
814,856,0.00046450807712972164
648,681,0.00046008282515686005
267,282,0.000454579247161746
275,290,0.0004528555291472003
775,817,0.0004476027679629624
149,157,0.0004449919215403497
22,23,0.00044266151962801814
421,445,0.00044231803622096777
859,901,0.0004305905749788508
377,399,0.0004278764536138624
870,913,0.0004270110439392738
466,490,0.0004257843393133953
823,865,0.0004241332644596696
340,361,0.000423370031057857
202,211,0.000419839023379609
689,725,0.0004134488699492067
872,916,0.00040503605850972235
629,662,0.00040378898847848177
441,465,0.00039965931500773877
388,411,0.0003982118796557188
889,934,0.0003959378955187276
106,111,0.0003932416730094701
120,126,0.0003866133192786947
722,761,0.00038092629984021187
511,536,0.0003731617907760665
524,551,0.0003726988798007369
935,980,0.0003687055504997261
266,281,0.00036865352012682706
293,310,0.00036500286660157144
338,359,0.0003626916150096804
904,949,0.00036009078030474484
914,959,0.0003574005386326462
54,56,0.00035702320747077465
799,841,0.00035287336504552513
769,811,0.000351907016010955
874,918,0.00035099130764137954
308,326,0.0003434688114793971
433,457,0.00034144870005548
154,162,0.0003409799683140591
618,650,0.00034021842293441296
763,805,0.0003388268960407004
736,778,0.0003382115683052689
541,569,0.0003366027231095359
249,263,0.0003349463368067518
578,606,0.0003136180166620761
225,238,0.0003126368101220578
577,605,0.00030907489417586476
849,891,0.0003077067667618394
813,855,0.0003068385412916541
646,679,0.00030443104333244264
705,743,0.0003041604650206864
168,176,0.0003030352818313986
876,920,0.00030079091084189713
890,935,0.00030002655694261193
785,827,0.00029989873291924596
428,452,0.0002998420677613467
819,861,0.00029981788247823715
113,118,0.00029918449581600726
354,375,0.00029609130433527753
32,33,0.00029281715978868306
356,377,0.0002928034809883684
483,508,0.0002924994478235021
404,428,0.0002923937063314952
654,687,0.00029050818557152525
812,854,0.00028886529617011547
23,24,0.0002882961416617036
899,944,0.0002872773911803961
784,826,0.0002847968862624839
942,987,0.00028296266827965155
205,214,0.00027981953462585807
112,117,0.0002735706220846623
636,669,0.00027041416615247726
607,638,0.00026951590552926064
18,19,0.00026890443405136466
932,977,0.000267847630311735
236,249,0.00026714574778452516
693,730,0.0002627508365549147
902,947,0.000259103617281653
481,506,0.0002581388980615884
539,567,0.0002530147321522236
44,45,0.0002524094597902149
634,667,0.0002506836026441306
528,555,0.00024256901815533638
624,656,0.0002414141781628132
181,189,0.00023994178627617657
451,475,0.0002370859874645248
694,731,0.00023649400100111961
946,991,0.00023586454335600138
498,523,0.00023582694120705128
429,453,0.00023448992578778416
296,313,0.00023410558060277253
603,632,0.00023162593424785882
449,473,0.00022799312137067318
790,832,0.00022531620925292373
779,821,0.00022295379312708974
610,642,0.0002202268660767004
71,75,0.00021827203454449773
456,480,0.00021480111172422767
455,479,0.00020899742958135903
329,349,0.00020747274538734928
393,417,0.0002062235726043582
400,424,0.0002051681512966752
506,531,0.00020494594355113804
672,707,0.00020448092982405797
464,488,0.00020430954828043468
313,331,0.00020380864589242265
892,937,0.00020167877664789557
488,513,0.0001993466285057366
379,402,0.00019830951350741088
118,123,0.00019637536024674773
896,941,0.00019475053704809397
841,883,0.00019210836035199463
851,893,0.00019199683447368443
474,499,0.00018845799786504358
176,184,0.00018751859897747636
816,858,0.00018435250967741013
253,267,0.000183675809239503
281,296,0.00018351458857068792
930,975,0.00018216410535387695
75,79,0.00018053920939564705
484,509,0.00018035515677183867
561,589,0.0001799084129743278
835,877,0.00017951301924767904
496,521,0.00017937914526555687
557,585,0.00017774279695004225
457,481,0.00017580858548171818
396,420,0.0001752933458192274
685,721,0.00017318851314485073
4,4,0.00016549443535041064
844,886,0.00016212808259297162
918,963,0.00016080355271697044
48,50,0.00015965820057317615
230,243,0.00015292654279619455
509,534,0.0001502803061157465
866,908,0.0001456505706300959
97,101,0.00014546970487572253
214,226,0.0001440721971448511
7,7,0.0001428406685590744
46,48,0.00014265149366110563
300,318,0.00014160346472635865
152,160,0.00014131114585325122
489,514,0.0001403730275342241
891,936,0.00013608895824290812
125,132,0.00013247955939732492
31,32,0.00012713400064967573
156,164,0.00012357489322312176
158,166,0.00011935157817788422
873,917,0.00011766154784709215
898,943,0.00011756786261685193
551,579,0.00011620785517152399
584,612,0.00011536750025697984
941,986,0.00011448055738583207
655,688,0.00011273054406046867
780,822,0.00011005323176505044
755,797,0.00010964211833197623
409,433,0.00010848953388631344
688,724,0.00010782258323160931
175,183,0.00010741467121988535
793,835,0.00010698731057345867
782,824,0.00010546848352532834
476,501,9.607758693164214e-05
908,953,9.434963430976495e-05
109,114,9.252893505617976e-05
69,73,9.083528129849583e-05
155,163,8.958732360042632e-05
682,717,8.904429159883875e-05
104,109,8.80102306837216e-05
513,538,8.51878576213494e-05
796,838,8.377651101909578e-05
776,818,7.848674431443214e-05
760,802,7.8015640610829e-05
533,560,7.753393583698198e-05
210,221,7.75147054810077e-05
670,705,7.555087938726501e-05
954,999,7.429131073877215e-05
826,868,7.218573591671884e-05
668,701,7.207776070572436e-05
307,325,6.939895683899522e-05
328,347,6.930556264705956e-05
359,380,6.823905277997255e-05
477,502,6.728328298777342e-05
836,878,6.636084435740486e-05
334,354,6.450257205870003e-05
598,627,6.385287269949913e-05
336,356,6.341896369121969e-05
56,58,6.046736962161958e-05
335,355,5.961349233984947e-05
178,186,5.8118050219491124e-05
192,200,5.551535286940634e-05
495,520,5.4294709116220474e-05
839,881,5.4271979024633765e-05
567,595,5.380432048696093e-05
247,261,5.309831612976268e-05
424,448,5.1155308028683066e-05
193,201,5.073629290563986e-05
110,115,4.722463199868798e-05
740,782,4.5965556637384e-05
884,929,4.470445855986327e-05
282,297,4.456974238564726e-05
57,59,4.397712473291904e-05
95,99,4.308474308345467e-05
408,432,4.255208477843553e-05
751,793,4.1595310904085636e-05
126,133,3.6140583688393235e-05
465,489,3.5238685086369514e-05
38,39,3.487529465928674e-05
461,485,3.110725083388388e-05
608,639,3.0487215553876013e-05
76,80,3.040593583136797e-05
526,553,3.0007853638380766e-05
827,869,2.4578766897320747e-05
174,182,2.1827785531058908e-05
901,946,1.637381501495838e-05
323,341,1.6285623132716864e-05
190,198,1.6076781321316957e-05
666,699,1.4981633285060525e-05
750,792,1.4018442016094923e-05
227,240,1.1238902516197413e-05
764,806,8.97841528058052e-06
413,437,5.854111805092543e-06
467,491,4.842106136493385e-06
948,993,3.055902197957039e-06
729,770,3.9415317587554455e-07
711,749,3.512832336127758e-08
566,594,-2.0323204807937145e-07
207,216,-9.236609912477434e-07
407,431,-1.3057142496109009e-06
417,441,-1.8516730051487684e-06
398,422,-3.3271644497290254e-06
504,529,-5.754045560024679e-06
633,666,-8.215953130275011e-06
157,165,-1.0175499483011663e-05
194,202,-1.2405187590047717e-05
250,264,-1.3310287613421679e-05
580,608,-1.3458426110446453e-05
739,781,-1.5213387086987495e-05
576,604,-1.5406025340780616e-05
490,515,-1.5651123248972e-05
311,329,-1.9074694137088954e-05
28,29,-1.912168227136135e-05
897,942,-1.9347236957401037e-05
171,179,-2.1347019355744123e-05
950,995,-2.217873407062143e-05
134,141,-2.505940938135609e-05
203,212,-2.5249428290408105e-05
234,247,-2.7192800189368427e-05
55,57,-3.273168113082647e-05
204,213,-3.4291828342247754e-05
669,702,-3.783876309171319e-05
351,372,-4.0056540456134826e-05
622,654,-4.1474777390249074e-05
575,603,-5.098880501464009e-05
701,738,-5.34068385604769e-05
531,558,-5.689485897164559e-05
240,253,-5.697028245776892e-05
314,332,-5.8265417465008795e-05
656,689,-5.877960938960314e-05
737,779,-6.197338370839134e-05
418,442,-6.335839862003922e-05
370,391,-6.558926543220878e-05
653,686,-6.646747351624072e-05
630,663,-6.85880659148097e-05
49,51,-7.11279280949384e-05
926,971,-7.218121027108282e-05
391,414,-7.793706026859581e-05
815,857,-8.29275231808424e-05
660,693,-8.364660607185215e-05
251,265,-9.088341903407127e-05
587,615,-9.226641850546002e-05
869,911,-9.311537723988295e-05
862,904,-9.453308302909136e-05
773,815,-9.645220416132361e-05
675,710,-9.67645100899972e-05
546,574,-9.885203326120973e-05
704,742,-9.90986154647544e-05
352,373,-9.980273898690939e-05
469,493,-0.00010060251224786043
304,322,-0.00010062265209853649
254,268,-0.00010110865696333349
522,549,-0.00010194255810347386
747,789,-0.00010318496788386256
664,697,-0.0001034449742292054
127,134,-0.00010455382289364934
787,829,-0.00011248582450207323
14,14,-0.00011356174945831299
938,983,-0.00011454836931079626
52,54,-0.00012136795703554526
586,614,-0.0001237289689015597
811,853,-0.0001262967816728633
74,78,-0.00012682745000347495
59,61,-0.00012704147957265377
179,187,-0.00012822872668039054
945,990,-0.00012857768160756677
403,427,-0.0001299055711569963
581,609,-0.00013297598343342543
24,25,-0.00013396714348345995
631,664,-0.00013729074998991564
34,35,-0.00013909104745835066
53,55,-0.00013918839977122843
389,412,-0.00014008706057211384
198,206,-0.00014166347682476044
921,966,-0.00015420623822137713
706,744,-0.00015451610670424998
887,932,-0.0001547539941384457
543,571,-0.00015868798072915524
569,597,-0.0001628669851925224
196,204,-0.00016325473552569747
726,767,-0.00016400083404732868
387,410,-0.00016651737678330392
445,469,-0.00016657100059092045
286,301,-0.00016860163304954767
40,41,-0.0001704790920484811
781,823,-0.00017388560809195042
187,195,-0.00017575189121998847
709,747,-0.00017669302178546786
270,285,-0.00017753515567164868
279,294,-0.00017841147200670093
271,286,-0.00017895869677886367
252,266,-0.00018393172649666667
3,3,-0.0001862640492618084
723,762,-0.00018724629262578674
746,788,-0.00019254040671512485
591,619,-0.00019324720778968185
434,458,-0.00019555633480194956
937,982,-0.00019615651399362832
583,611,-0.00019693865033332258
39,40,-0.00019727449398487806
137,144,-0.00019935980526497588
440,464,-0.0002023013075813651
223,236,-0.00020330320694483817
933,978,-0.00020402721565915272
605,635,-0.0002044093271251768
549,577,-0.00020695012972282711
913,958,-0.0002070580067083938
366,387,-0.0002076996461255476
148,156,-0.00020805136591661721
494,519,-0.00021377269877120852
218,231,-0.0002166745689464733
188,196,-0.0002189704100601375
381,404,-0.00022495261509902775
940,985,-0.0002267520612804219
182,190,-0.00022819793957751244
831,873,-0.0002289903350174427
632,665,-0.00023043890541885048
928,973,-0.00023081671679392457
847,889,-0.00023107162269297987
272,287,-0.00023227743804454803
248,262,-0.00023278479056898504
777,819,-0.0002377568234805949
927,972,-0.00023854606843087822
686,722,-0.00023947065346874297
659,692,-0.0002406938438070938
759,801,-0.00024163900525309145
5,5,-0.00024164794012904167
604,633,-0.00024215513258241117
594,622,-0.00024687463883310556
721,759,-0.00025140111029031686
143,151,-0.00025158695643767715
66,70,-0.0002533085207687691
810,852,-0.00025350062060169876
497,522,-0.00025418857694603503
602,631,-0.00026015547337010503
347,368,-0.0002641507817315869
382,405,-0.0002671404363354668
657,690,-0.00026864162646234035
953,998,-0.0002694709546631202
803,845,-0.0002768802660284564
728,769,-0.00027725663676392287
801,843,-0.0002778276102617383
345,366,-0.000279337604297325
185,193,-0.0002800842630676925
235,248,-0.0002818301145453006
316,334,-0.00028369983192533255
552,580,-0.0002886730362661183
305,323,-0.0002888461167458445
10,10,-0.00028993189334869385
915,960,-0.00029473179893102497
105,110,-0.0002953010844066739
829,871,-0.00029543053824454546
778,820,-0.000306325702695176
644,677,-0.0003129360848106444
878,923,-0.0003197125770384446
128,135,-0.0003214194730389863
794,836,-0.0003225127002224326
376,398,-0.00032406959508080035
651,684,-0.000324390537571162
871,915,-0.0003269602602813393
123,129,-0.00033493732917122543
753,795,-0.00033694965532049537
952,997,-0.0003414222155697644
745,787,-0.0003420523717068136
151,159,-0.0003434043610468507
301,319,-0.0003457028797129169
804,846,-0.00034587422851473093
140,148,-0.000346263317624107
276,291,-0.00034835500991903245
15,15,-0.0003522224724292755
472,496,-0.0003557850868673995
743,785,-0.00035814251168631017
783,825,-0.0003586168750189245
133,140,-0.00036465623998083174
153,161,-0.00036762654781341553
920,965,-0.00036960659781470895
427,451,-0.0003705537092173472
479,504,-0.0003726328141056001
771,813,-0.00037601584335789084
929,974,-0.00037779955891892314
201,210,-0.0003792299539782107
507,532,-0.00038765087265346665
169,177,-0.00038926053093746305
817,859,-0.00039328672573901713
41,42,-0.00039517218829132617
853,895,-0.0004016837920062244
475,500,-0.0004040043568238616
885,930,-0.0004127419088035822
115,120,-0.0004127922875341028
43,44,-0.0004165420541539788
502,527,-0.00041760827298276126
321,339,-0.00042531481813057326
628,660,-0.0004255083913449198
730,771,-0.00043814716627821326
840,882,-0.0004411359550431371
818,860,-0.00044147200242150575
888,933,-0.0004414801369421184
744,786,-0.0004532845050562173
420,444,-0.000456553534604609
949,994,-0.00045781093649566174
707,745,-0.0004618600432877429
911,956,-0.00046292129263747483
606,637,-0.0004673393123084679
65,67,-0.0004757831629831344
197,205,-0.0004777445283252746
692,728,-0.0004792169784195721
895,940,-0.0004799022863153368
229,242,-0.0004809396341443062
161,169,-0.00048094993690028787
802,844,-0.0004813359264517203
170,178,-0.0004829560493817553
865,907,-0.0004855612642131746
138,146,-0.00048686531954444945
315,333,-0.0004980637459084392
77,81,-0.0005001594690838829
401,425,-0.0005107829347252846
545,573,-0.0005149551725480705
439,463,-0.0005151381919858977
278,293,-0.0005151451914571226
834,876,-0.0005171096127014607
21,22,-0.0005257177544990554
738,780,-0.0005344250239431858
742,784,-0.0005381126538850367
592,620,-0.0005382246454246342
320,338,-0.0005383278476074338
684,719,-0.0005419433873612434
136,143,-0.0005492453419719823
298,316,-0.0005548233166337013
98,102,-0.0005570529028773308
244,258,-0.000567017967114225
756,798,-0.0005762037180829793
11,11,-0.0005857992073288187
94,98,-0.0006019918946549296
468,492,-0.0006061697495169938
951,996,-0.0006332551711238921
579,607,-0.0006348668102873489
150,158,-0.0006355796358548105
435,459,-0.0006385152228176594
162,170,-0.0006463125464506447
119,125,-0.000647617649519816
882,927,-0.0006557386950589716
637,670,-0.0006586324889212847
907,952,-0.0006586847885046154
681,716,-0.0006595392187591642
535,563,-0.0006725811981596053
430,454,-0.0006736208451911807
132,139,-0.000686497543938458
294,311,-0.0006878429558128119
27,28,-0.0006883474270580336
880,925,-0.0006902404129505157
687,723,-0.0006963593768887222
62,64,-0.0007011667476035655
406,430,-0.0007037673494778574
741,783,-0.000710695079760626
696,733,-0.0007126445125322789
639,672,-0.0007193207857199013
732,774,-0.0007268443623615894
601,630,-0.0007291312795132399
405,429,-0.0007305493563762866
353,374,-0.0007336396956816316
807,849,-0.0007346945640165359
111,116,-0.0007395225402433425
556,584,-0.0007396281871479005
627,659,-0.0007447616953868419
259,274,-0.0007512379379477352
825,867,-0.0007607514271512628
263,278,-0.0007622159901075065
846,888,-0.0007688516343478113
893,938,-0.0007689190679229796
302,320,-0.0007702030634391122
733,775,-0.0007790119270794094
9,9,-0.0007790159434080124
854,896,-0.0007795922574587166
448,472,-0.0007869982800912112
287,302,-0.0007988929755811114
390,413,-0.00080918736057356
436,460,-0.0008314820588566363
515,540,-0.0008323834044858813
716,754,-0.0008504705037921667
375,397,-0.0008505678852088749
617,649,-0.0008612329256720841
220,233,-0.0008656936988700181
183,191,-0.0008741846831981093
559,587,-0.0008749024855205789
358,379,-0.0008786781399976462
820,862,-0.0008946924936026335
81,85,-0.0009056417766259983
362,383,-0.0009170102275675163
414,438,-0.0009189229022013023
478,503,-0.0009220899373758584
292,308,-0.0009333706111647189
268,283,-0.0009352816559839994
212,223,-0.0009387687023263425
373,395,-0.0009447158663533628
380,403,-0.000966990803135559
934,979,-0.0009698639623820782
166,174,-0.0009720668895170093
903,948,-0.0009858570992946625
678,713,-0.000986698520136997
614,646,-0.0010131268063560128
33,34,-0.0010132662137039006
357,378,-0.0010280234855599701
172,180,-0.0010323979367967695
124,130,-0.0010331484954804182
394,418,-0.0010423423373140395
754,796,-0.0010436450247652829
322,340,-0.0010548575373832136
593,621,-0.0010557376081123948
894,939,-0.001057478366419673
642,675,-0.001058588270097971
808,850,-0.0010593049228191376
724,763,-0.0010844001080840826
402,426,-0.0010865424992516637
79,83,-0.0010896669409703463
410,434,-0.001090107747586444
144,152,-0.0010932162986136973
224,237,-0.0011189838114660233
145,153,-0.0011323683720547706
521,546,-0.00117778530693613
383,406,-0.0011780980275943875
2,2,-0.0011850094888359308
423,447,-0.0011924098944291472
330,350,-0.0011940038530156016
147,155,-0.0011968425242230296
713,751,-0.001205957174533978
82,86,-0.001219234662130475
886,931,-0.0012396780657581985
342,363,-0.0012638831394724548
596,625,-0.001266860868781805
599,628,-0.001290295971557498
343,364,-0.001313376153120771
367,388,-0.0013455916196107864
165,173,-0.0013481974601745605
530,557,-0.0013688148465007544
385,408,-0.0014124647132121027
830,872,-0.0014382384542841464
30,31,-0.0014479324745479971
673,708,-0.0014553474902641028
734,776,-0.0014842508098809049
843,885,-0.0015141592011786997
195,203,-0.0015237601182889193
297,315,-0.0015480361180379987
641,674,-0.0015644241939298809
550,578,-0.001567126193549484
299,317,-0.0015887824702076614
615,647,-0.0016109437856357545
564,592,-0.001629852136829868
319,337,-0.0016685271402820945
514,539,-0.001689761847956106
917,962,-0.0017130417982116342
944,989,-0.0017366318788845092
208,217,-0.001797963457647711
523,550,-0.001810052606742829
80,84,-0.001863320474512875
288,304,-0.0019053463474847376
725,765,-0.0019278413528809324
699,736,-0.0019447026716079563
17,18,-0.0019483465002849698
582,610,-0.001961801084689796
93,97,-0.0019620351085904986
645,678,-0.0019685904553625733
752,794,-0.001980492117581889
525,552,-0.001982327230507508
554,582,-0.001982574409339577
258,273,-0.0020136528182774782
536,564,-0.0020557004027068615
431,455,-0.0020560853299684823
800,842,-0.0020583458899636753
432,456,-0.002207532408647239
226,239,-0.0022087937977630645
285,300,-0.0022107434342615306
318,336,-0.0022284737788140774
438,462,-0.002286965027451515
537,565,-0.0023209460778161883
412,436,-0.002321621752344072
333,353,-0.0023345190566033125
221,234,-0.0024492255179211497
20,21,-0.0024861126439645886
568,596,-0.002617166843265295
70,74,-0.002695445087738335
600,629,-0.0027281244983896613
341,362,-0.0027879755944013596
360,381,-0.002843929920345545
47,49,-0.0028857544530183077
99,103,-0.0029863049858249724
491,516,-0.00299816663027741
284,299,-0.0030095057445578277
731,772,-0.0030136110144667327
832,874,-0.0030419612885452807
649,682,-0.003187881549820304
422,446,-0.0033567239297553897
312,330,-0.003386553842574358
652,685,-0.0035226293839514256
824,866,-0.003523564781062305
867,909,-0.003549338667653501
821,863,-0.003816234937403351
139,147,-0.003985379880759865
325,343,-0.004328694369178265
129,136,-0.004665230168029666
142,150,-0.004729558131657541
26,27,-0.0050724956672638655
585,613,-0.006329739349894226
