,gene,score
902,943,0.00018481144797988236
465,488,0.00018448550690663978
724,759,0.000184429285582155
529,555,0.00018434370576869696
744,782,0.00017515866784378886
882,923,0.00017463484255131334
35,37,0.0001746211783029139
193,202,0.0001736476260703057
572,599,0.00017329404363408685
3,3,0.00017318053869530559
147,155,0.00017152156215161085
845,884,0.00017070025205612183
354,375,0.00017060500977095217
939,980,0.00016906613745959476
311,329,0.0001623889256734401
292,308,0.0001608445745659992
738,776,0.0001586261932970956
300,318,0.00015851763600949198
725,761,0.00015832349890843034
530,556,0.0001561193203087896
577,604,0.00015603360225213692
287,302,0.00015470010112039745
510,535,0.0001541708770673722
491,516,0.00014740676851943135
361,382,0.00014425329572986811
318,336,0.00014248738443711773
500,525,0.00013737170957028866
358,379,0.00013491064601112157
654,684,0.00013394319103099406
267,281,0.00013229726755525917
14,14,0.00013129878789186478
712,747,0.00013053948350716382
584,611,0.0001273087109439075
70,75,0.00012508936924859881
630,659,0.00012502567551564425
890,931,0.00012206204701215029
912,953,0.0001209418915095739
276,290,0.00011985679157078266
411,434,0.00011045091378036886
616,645,0.00010864420619327575
27,28,0.00010669435141608119
13,13,0.00010437704622745514
132,139,0.0001041056530084461
312,330,0.00010011708945967257
816,854,0.00010003219358623028
221,235,9.939700248651206e-05
595,622,9.330673492513597e-05
130,137,9.327851876150817e-05
543,570,9.0829620603472e-05
607,634,7.591806934215128e-05
157,165,7.591713801957667e-05
888,929,7.394261774607003e-05
30,32,7.180054672062397e-05
58,61,6.769500760128722e-05
679,711,5.734170554205775e-05
485,510,5.54911675862968e-05
815,853,5.1079507102258503e-05
214,226,5.071121267974377e-05
667,697,5.038001108914614e-05
282,296,4.9571783165447414e-05
18,19,4.859361797571182e-05
784,822,4.514335887506604e-05
451,474,4.395181895233691e-05
394,417,4.219781840220094e-05
317,335,3.985079820267856e-05
777,815,3.863070742227137e-05
623,652,3.8256868720054626e-05
38,40,3.5181292332708836e-05
893,934,3.438474959693849e-05
713,748,3.175043093506247e-05
305,323,2.7162692276760936e-05
109,114,2.6590394554659724e-05
389,412,2.3023210815154016e-05
780,818,2.205124474130571e-05
227,241,2.1788335288874805e-05
673,705,1.6405567293986678e-05
223,237,1.2902841262985021e-05
37,39,7.3472619988024235e-06
720,755,3.11853364109993e-06
110,115,-9.117458830587566e-06
651,681,-9.632203727960587e-06
624,653,-1.0279705747961998e-05
469,492,-1.111012534238398e-05
398,421,-1.1420721421018243e-05
20,21,-1.5938145224936306e-05
17,18,-1.6677280655130744e-05
339,360,-2.1806714357808232e-05
454,477,-2.3160595446825027e-05
26,27,-2.549687633290887e-05
258,272,-2.915001823566854e-05
80,85,-3.517745062708855e-05
153,161,-3.635088796727359e-05
661,691,-3.822072176262736e-05
799,837,-3.8537647924385965e-05
838,877,-4.220650589559227e-05
809,847,-4.557873762678355e-05
741,779,-4.652705683838576e-05
707,742,-5.1737879402935505e-05
903,944,-5.8576202718541026e-05
486,511,-6.262364331632853e-05
88,93,-6.516958819702268e-05
613,642,-6.673030293313786e-05
262,276,-6.706162821501493e-05
313,331,-7.59757895139046e-05
433,456,-8.761146455071867e-05
901,942,-8.948062895797193e-05
626,655,-9.579918696545064e-05
46,49,-9.909115033224225e-05
829,867,-9.982107803807594e-05
839,878,-0.00010329711949452758
671,701,-0.00010506140097277239
640,669,-0.00010720147110987455
306,324,-0.00010775297414511442
127,134,-0.00010875222506001592
578,605,-0.00011019664816558361
740,778,-0.00011608393106143922
619,648,-0.00012120627798140049
5,5,-0.00012409314513206482
51,54,-0.0001244784943992272
562,589,-0.00012821669224649668
936,977,-0.00013083837984595448
582,609,-0.00013485034287441522
162,170,-0.00013678392861038446
212,224,-0.0001383657508995384
395,418,-0.00014465741151070688
479,504,-0.00014646784984506667
447,470,-0.000148906881804578
950,991,-0.00015160424663918093
773,811,-0.00015672601875849068
512,537,-0.0001573768095113337
266,280,-0.00016067727119661868
932,973,-0.0001642651332076639
119,125,-0.00017115795344579965
659,689,-0.00017151259817183018
463,486,-0.0001716885599307716
590,617,-0.00017360891797579825
785,823,-0.00018046380137093365
155,163,-0.00018492143135517836
683,715,-0.00018819296383298934
676,708,-0.00019381337915547192
203,213,-0.00019767343474086374
931,972,-0.00020631501683965325
135,142,-0.00020657433196902275
115,120,-0.00020668163779191673
704,738,-0.00021069882495794445
787,825,-0.00021084788022562861
420,443,-0.0002124275779351592
794,832,-0.00021358326193876565
825,863,-0.00021685738465748727
480,505,-0.0002216669381596148
122,128,-0.00022690085461363196
849,888,-0.00023265701020136476
403,426,-0.00023458355281036347
192,201,-0.00023910317395348102
384,407,-0.00024013708753045648
168,176,-0.00024495451361872256
320,338,-0.00024656514870002866
544,571,-0.00024755531921982765
134,141,-0.00025351796648465097
821,859,-0.00025655218632891774
887,928,-0.00025862277834676206
200,210,-0.00025945063680410385
826,864,-0.00026026659179478884
516,541,-0.0002613083488540724
104,109,-0.0002631975512485951
609,637,-0.00026679664733819664
367,388,-0.00027380025130696595
836,875,-0.0002763895317912102
297,315,-0.0002802227099891752
328,347,-0.0002829272416420281
634,663,-0.00028489669784903526
953,994,-0.00029173644725233316
639,668,-0.0002937563695013523
65,70,-0.00029652714147232473
461,484,-0.0002966448082588613
503,528,-0.00031146532273851335
627,656,-0.00031473778653889894
811,849,-0.00031678250525146723
509,534,-0.00031884596683084965
496,521,-0.0003193787415511906
423,446,-0.0003210625727660954
140,148,-0.0003245620464440435
101,106,-0.00032638784614391625
908,949,-0.000330281734932214
495,520,-0.00033083096786867827
452,475,-0.000333833260810934
248,262,-0.00033414394420105964
643,672,-0.0003358162211952731
139,147,-0.0003360900445841253
48,51,-0.00033644819632172585
919,960,-0.0003370617632754147
352,373,-0.0003427734482102096
846,885,-0.00034597262856550515
468,491,-0.00034713439526967704
728,765,-0.00035341657348908484
64,67,-0.0003631266299635172
60,63,-0.0003798394463956356
786,824,-0.00038260011933743954
329,349,-0.00038841826608404517
404,427,-0.00039116794505389407
382,405,-0.00039224419742822647
757,795,-0.00039995934639591724
439,462,-0.0004033158766105771
869,908,-0.00040355527016799897
67,72,-0.0004142932593822479
211,223,-0.0004149093583691865
698,732,-0.00041594741924200207
760,798,-0.0004171418258920312
131,138,-0.00042207061778753996
327,346,-0.0004229610494803637
866,905,-0.000428010243922472
591,618,-0.0004297165141906589
241,255,-0.0004315869009587914
814,852,-0.0004423876234795898
323,341,-0.0004456068854779005
652,682,-0.0004498343914747238
872,911,-0.0004577785439323634
117,122,-0.0004626054724212736
338,359,-0.00046658785140607506
575,602,-0.0004711588262580335
240,254,-0.00047392648411914706
680,712,-0.00047551197349093854
851,890,-0.0004772386164404452
371,392,-0.0004944205866195261
649,679,-0.0004965189145877957
364,385,-0.0005119906563777477
440,463,-0.0005185501067899168
316,334,-0.000521648718859069
944,985,-0.0005226739449426532
441,464,-0.0005270651017781347
596,623,-0.000547120813280344
181,190,-0.0005482594133354723
310,328,-0.0005487097660079598
82,87,-0.0005579952558036894
42,44,-0.0005619272706098855
342,363,-0.0005638940274366178
464,487,-0.0005644541379297152
476,501,-0.0005749169504269958
926,967,-0.0005819115322083235
911,952,-0.0005841325037181377
525,551,-0.0005872083129361272
55,58,-0.0005950531194685027
565,592,-0.0006254422041820362
180,189,-0.0006269451987463981
669,699,-0.0006310261087492108
682,714,-0.0006383680301951244
568,595,-0.0006404028681572527
121,127,-0.0006491942331194878
776,814,-0.0006506861245725304
622,651,-0.0006519373855553567
551,578,-0.0006667738780379295
946,987,-0.0006704271654598415
235,249,-0.0007181886467151344
564,591,-0.0007300135475816205
12,12,-0.0007356293499469757
96,101,-0.0007356470305239782
304,322,-0.0007368319202214479
332,352,-0.0007414615247398615
631,660,-0.0007543226820416749
571,598,-0.0007557929202448577
603,630,-0.0007696198881603777
444,467,-0.0007824779022485018
401,424,-0.0007935558678582311
864,903,-0.0007948705169837922
885,926,-0.000795923377154395
44,46,-0.0008016243809834123
161,169,-0.0008048336458159611
125,132,-0.0008176008705049753
701,735,-0.0008210658561438322
894,935,-0.000827953452244401
557,584,-0.0008281270274892449
636,665,-0.0008306344971060753
39,41,-0.0008316594467032701
800,838,-0.00084361681365408
546,573,-0.0008481401891913265
858,897,-0.000856222293805331
164,172,-0.0008927014423534274
592,619,-0.0009010943467728794
891,932,-0.0009094897541217506
217,231,-0.0009115687862504274
95,100,-0.0009158329630736262
302,320,-0.0009316162904724479
152,160,-0.0009452021331526339
536,563,-0.0009474795078858733
832,870,-0.0009595484007149935
356,377,-0.0009622601792216301
597,624,-0.0009667146950960159
593,620,-0.000976919021923095
576,603,-0.0009843388106673956
670,700,-0.0009882340382318944
442,465,-0.0010134305048268288
424,447,-0.00103402987588197
331,351,-0.0010407541412860155
567,594,-0.0010414081334602088
532,558,-0.001042763004079461
396,419,-0.0010564262775005773
717,752,-0.0010576200438663363
812,850,-0.001057714078342542
98,103,-0.0010878488537855446
234,248,-0.001102656708098948
185,194,-0.0011075696675106883
78,83,-0.0011205030168639496
796,834,-0.001124336733482778
948,989,-0.0011254595883656293
390,413,-0.0011620786390267313
421,444,-0.001182245061499998
23,24,-0.0011909629683941603
230,244,-0.0012032431550323963
483,508,-0.0012124994827900082
834,872,-0.0012131840048823506
656,686,-0.0012224554520798847
190,199,-0.001243334962055087
357,378,-0.0012446410255506635
409,432,-0.0012587405799422413
243,257,-0.0012844509328715503
458,481,-0.001296206028200686
446,469,-0.0012995309079997241
431,454,-0.001305486774072051
844,883,-0.0013157729990780354
1,1,-0.0013210917823016644
545,572,-0.0013319773715920746
759,797,-0.0013396455615293235
438,461,-0.0013601617538370192
72,77,-0.0013733280939050019
589,616,-0.001378977787680924
807,845,-0.0013795014237985015
53,56,-0.001381182810291648
75,80,-0.001387764248647727
416,439,-0.0014107907772995532
284,298,-0.0014119935513008386
524,550,-0.0014213843969628215
408,431,-0.0014250489184632897
413,436,-0.0014299778849817812
689,722,-0.0014301841729320586
749,787,-0.001454492477932945
385,408,-0.0014546909369528294
635,664,-0.001457052887417376
610,638,-0.0014885507989674807
436,459,-0.0015186581877060235
150,158,-0.0015236289473250508
379,402,-0.0015262684901244938
583,610,-0.0015656167233828455
957,998,-0.0015766972792334855
916,957,-0.0015768988523632288
542,569,-0.0015905742766335607
73,78,-0.0016092344885692
768,806,-0.0016350768273696303
114,119,-0.0016679504478815943
570,597,-0.0016774225514382124
923,964,-0.0017114568036049604
74,79,-0.0017129939515143633
743,781,-0.001722006476484239
506,531,-0.0017260171589441597
664,694,-0.0017293729179073125
22,23,-0.0017525043222121894
138,146,-0.0017673760303296149
705,740,-0.001770204515196383
167,175,-0.0017702632467262447
2,2,-0.00178566575050354
904,945,-0.0018265765393152833
33,35,-0.001846671279054135
91,96,-0.0018611940322443843
123,129,-0.0018677941989153624
519,544,-0.0018804685096256435
808,846,-0.0018834689544746652
321,339,-0.0018995572463609278
802,840,-0.001907856552861631
841,880,-0.0019384139450266957
601,628,-0.0019449834944680333
7,7,-0.0019885972142219543
954,995,-0.002020548941800371
239,253,-0.0020429271971806884
56,59,-0.002072945877443999
681,713,-0.002081046113744378
937,978,-0.0020892276079393923
69,74,-0.002162283635698259
820,858,-0.0021681088546756655
723,758,-0.0021710690343752503
602,629,-0.0022118627093732357
47,50,-0.0022943060321267694
79,84,-0.002314048120751977
831,869,-0.002424990729195997
896,937,-0.0024490346550010145
25,26,-0.002453377062920481
905,946,-0.002479415328707546
133,140,-0.0024815539363771677
177,186,-0.0025073497090488672
348,369,-0.0025080752093344927
625,654,-0.0025332411751151085
228,242,-0.002604974535643123
842,881,-0.0026431878650328144
804,842,-0.0027211462729610503
337,358,-0.0027316518244333565
261,275,-0.002744837664067745
49,52,-0.002770128834526986
774,812,-0.0028051944100297987
863,902,-0.002815656363964081
146,154,-0.0028332110377959907
758,796,-0.002885748283006251
727,763,-0.0029180429992266
343,364,-0.0029227945196907967
878,918,-0.002939907310064882
874,914,-0.0030229674885049462
369,390,-0.0030765579431317747
376,398,-0.0031477013253606856
429,452,-0.003232706105336547
824,862,-0.0033008831087499857
176,185,-0.0033288912381976843
274,288,-0.003400626068469137
861,900,-0.0034037521108984947
830,868,-0.0034122386132366955
598,625,-0.003447227878496051
951,992,-0.0034967900719493628
772,810,-0.0035212243674322963
837,876,-0.003539499157341197
895,936,-0.0035402937792241573
822,860,-0.003556163181201555
569,596,-0.003585733473300934
99,104,-0.003652018727734685
883,924,-0.0037884709890931845
497,522,-0.003797857672907412
534,560,-0.003803444327786565
726,762,-0.0038395342708099633
16,16,-0.003847814630717039
231,245,-0.003907274920493364
242,256,-0.003957985143642873
699,733,-0.004100215970538557
197,206,-0.004116957075893879
148,156,-0.004136752802878618
156,164,-0.004199860733933747
189,198,-0.004366968059912324
694,727,-0.004447465296834707
278,292,-0.004631788353435695
742,780,-0.004832533770240843
729,767,-0.005030088301282376
102,107,-0.005289133870974183
218,232,-0.0055068162037059665
414,437,-0.006078667240217328
293,310,-0.006425532745197415
225,239,-0.006611273274756968
655,685,-0.006743164034560323
435,458,-0.006753536290489137
764,802,-0.007072763110045344
