,gene,score
516,541,0.0007928060949780047
828,869,0.0007884809820097871
271,286,0.0007858341268729419
332,352,0.0007841626647859812
527,554,0.0007807196234352887
573,602,0.0007754821563139558
652,684,0.0007721855654381216
568,597,0.0007653244974790141
898,943,0.0007587292493553832
343,364,0.0007578206568723544
62,64,0.0007516135519836098
548,577,0.0007453157159034163
886,930,0.0007377986912615597
131,139,0.0007362966207438149
283,298,0.0007345051562879235
831,872,0.0007296953262994066
231,244,0.0007262534491019323
850,891,0.0007141346359276213
549,578,0.0007026715902611613
400,424,0.0006878372805658728
267,282,0.0006863221060484648
301,318,0.0006778916576877236
595,625,0.0006745028076693416
604,634,0.0006667993147857487
147,156,0.0006653043674305081
553,582,0.0006611081189475954
659,691,0.0006561848858837038
706,744,0.0006441579898819327
56,58,0.000642053026240319
718,756,0.0006400657948688604
914,959,0.0006351051270030439
671,705,0.000631634502497036
34,35,0.0006279460212681442
915,960,0.0006236306799110025
459,483,0.000619372061919421
715,753,0.0006121143087511882
439,463,0.0006058152066543698
890,935,0.0006051676027709618
541,570,0.0005999714485369623
554,583,0.000598886254010722
833,874,0.0005971754144411534
220,233,0.0005956407403573394
795,836,0.0005834943731315434
896,941,0.0005817454930365784
832,873,0.0005783515225630254
3,3,0.0005757688777521253
282,297,0.000569609270314686
697,734,0.0005688793899025768
410,434,0.0005665530916303396
381,405,0.0005619147268589586
58,60,0.000559857340704184
217,230,0.0005561051948461682
425,449,0.000552357523702085
951,996,0.0005479377068695612
518,543,0.0005373961903387681
605,635,0.0005369718128349632
534,561,0.0005324804951669648
24,25,0.000521716196089983
233,246,0.0005166448099771515
457,481,0.0005138694832567126
370,392,0.000511482241563499
675,710,0.0005109883786644787
330,350,0.0005052512278780341
406,430,0.0005050689214840531
369,391,0.0005045405123382807
19,20,0.0005042767152190208
640,672,0.0005024025886086747
669,702,0.0004886818933300674
667,700,0.00048524566227570176
13,13,0.0004835594445466995
842,883,0.0004792753607034683
758,799,0.0004792548716068268
726,767,0.000476298009743914
14,14,0.0004759901203215122
734,775,0.0004727134946733713
529,556,0.0004714715832960792
510,535,0.0004711213841801509
701,738,0.0004709670029114932
695,732,0.00046222815581131727
291,307,0.00046050577657297254
227,240,0.0004552456666715443
18,19,0.00045452453196048737
196,205,0.0004535228945314884
157,166,0.000451478932518512
195,204,0.00044708402128890157
471,495,0.0004417641757754609
309,326,0.0004387988446978852
834,875,0.0004377637233119458
106,112,0.0004373994888737798
465,489,0.0004322016393416561
883,927,0.0004295711587474216
444,468,0.00042627840593922883
383,407,0.00042557777487672865
359,380,0.0004213472129777074
324,341,0.0004205367004033178
115,121,0.0004188772290945053
543,572,0.0004157821531407535
590,619,0.00041128729935735464
45,46,0.0004102036473341286
540,569,0.0004101532103959471
269,284,0.0004042061627842486
119,126,0.00040210872248280793
367,389,0.0003992452402599156
