,gene,score
41,43,0.003764153749216348
680,711,0.003736780723556876
442,465,0.003698240383528173
823,860,0.0036537221167236567
489,513,0.0036439786199480295
737,774,0.003629879269283265
148,157,0.0036179047310724854
415,437,0.003580777905881405
859,896,0.0035718259459827095
374,395,0.0035618055844679475
455,478,0.0035505483392626047
344,364,0.0035473930183798075
244,257,0.003546679043211043
345,365,0.0035295470734126866
459,482,0.0035026906989514828
879,916,0.0034911303082481027
904,942,0.0033846430014818907
940,978,0.0033836769871413708
456,479,0.003330213949084282
544,571,0.00332178408280015
571,598,0.0032985610887408257
547,574,0.0032801955239847302
704,737,0.003275782335549593
100,105,0.003261444973759353
205,216,0.003256819036323577
763,800,0.0032444015378132463
212,224,0.0032014992320910096
722,756,0.003159890533424914
32,34,0.003140707965940237
506,530,0.0031141258077695966
61,64,0.003105942392721772
158,167,0.0030915492097847164
409,431,0.003081446746364236
339,359,0.003018265386344865
44,46,0.0029831177089363337
270,283,0.0029756519943475723
755,792,0.0029407752444967628
138,147,0.002855731174349785
522,546,0.0028204373084008694
162,171,0.002780244336463511
931,969,0.0027767520514316857
468,491,0.0027646193630062044
936,974,0.0027528117643669248
607,634,0.0027171365218237042
932,970,0.0026856467593461275
43,45,0.0026778976316563785
405,427,0.0026762906345538795
505,529,0.0026581729762256145
533,559,0.0026406206015963107
342,362,0.0026337768067605793
341,361,0.0026304093189537525
121,128,0.002623380161821842
371,391,0.002577873761765659
57,60,0.002564696012996137
188,198,0.0025603905669413507
481,505,0.002558075822889805
37,39,0.002548461896367371
28,29,0.0025322387809865177
625,654,0.002485589822754264
454,477,0.0024788258597254753
75,80,0.0024777157232165337
122,129,0.002475826535373926
407,429,0.0024563781335018575
11,11,0.0024367915466427803
699,732,0.0024103671312332153
863,900,0.0024069035425782204
841,878,0.0024029003689065576
243,256,0.0023728027008473873
487,511,0.0023626673500984907
207,219,0.0023555795196443796
443,466,0.002355111122597009
273,286,0.0023481897660531104
631,660,0.002342138788662851
194,204,0.0023087785812094808
956,994,0.002307318616658449
563,590,0.002302402863278985
640,669,0.0022705747396685183
728,763,0.0022415078710764647
340,360,0.0022373078390955925
580,607,0.0022143046371638775
626,655,0.0022119320929050446
524,550,0.0021763485274277627
29,30,0.0021737245842814445
496,520,0.0021602132474072278
457,480,0.002138738287612796
694,726,0.002070719376206398
311,328,0.002061319479253143
769,806,0.002054587472230196
418,440,0.002050261857220903
46,49,0.0020479862578213215
632,661,0.0020336881279945374
593,620,0.0020205822656862438
579,606,0.002011471544392407
895,933,0.001967410498764366
693,725,0.001962588808964938
928,966,0.001947169192135334
315,332,0.0019461879564914852
581,608,0.0019241573754698038
516,540,0.0019090843852609396
211,223,0.0019038089085370302
725,759,0.0018961878959089518
647,676,0.0018948076758533716
208,220,0.0018823545251507312
951,989,0.0018363427370786667
136,144,0.001800067606382072
284,298,0.0017675546696409583
862,899,0.0017487159348092973
477,501,0.001741741900332272
40,42,0.0017338573816232383
25,26,0.0016873024869710207
930,968,0.0016838674782775342
892,930,0.0016269476618617773
513,537,0.0016165022389031947
335,355,0.0016066549287643284
17,18,0.0015944340266287327
220,233,0.0015884032472968102
939,977,0.0015828110044822097
306,323,0.0015750000020489097
922,960,0.0015653719892725348
416,438,0.0015580506878904998
66,71,0.001555472845211625
652,681,0.001527733402326703
957,995,0.001509930589236319
49,52,0.0014929803437553346
621,650,0.001483527128584683
9,9,0.0014431532472372055
687,718,0.0014181445585563779
171,181,0.0013906433596275747
734,771,0.001388533943099901
218,231,0.0013875666772946715
269,282,0.0013599037192761898
216,229,0.001351341139525175
176,186,0.0013501675566658378
446,469,0.00131502584554255
189,199,0.0013094700407236814
445,468,0.0012933064717799425
688,719,0.0012825306039303541
305,322,0.0012581803603097796
134,142,0.0012456513941287994
573,600,0.0012417118705343455
662,691,0.0012393895303830504
264,277,0.001237562217283994
108,114,0.0012350952019914985
726,761,0.0012284918338991702
82,87,0.0012215855531394482
421,443,0.0012171583221061155
638,667,0.001208434347063303
614,643,0.0012074003461748362
281,295,0.0011997397523373365
635,664,0.0011954315705224872
231,244,0.001192924682982266
378,399,0.0011835990007966757
792,829,0.0011824474204331636
372,392,0.001174707431346178
256,269,0.0011709085083566606
551,578,0.001155331003246829
240,253,0.0011466865544207394
807,844,0.001145059970440343
200,211,0.0011344965314492583
848,885,0.0011295181466266513
670,699,0.0011289161629974842
762,799,0.001118853222578764
753,790,0.0011027202708646655
765,802,0.001093048689654097
195,205,0.0010739299905253574
597,624,0.0010685155866667628
414,436,0.0010639309184625745
225,238,0.001058122026734054
653,682,0.0010208972380496562
831,868,0.00101292016915977
771,808,0.0009971449617296457
712,746,0.0009864175808615983
35,37,0.0009826385648921132
747,784,0.0009802994900383055
605,632,0.0009696252236608416
511,535,0.0009262138628400862
323,340,0.0009088196093216538
48,51,0.0009014626266434789
488,512,0.0008766839164309204
586,613,0.000852806493639946
272,285,0.0008503810968250036
818,855,0.0008459577802568674
867,904,0.0008354014717042446
368,388,0.0008314725710079074
330,350,0.0008289163815788925
85,90,0.000826159433927387
473,496,0.0008244022028520703
397,419,0.0007896702736616135
112,118,0.0007739286520518363
276,290,0.0007688829209655523
711,745,0.0007568800647277385
514,538,0.0007552733877673745
94,99,0.0007513198652304709
902,940,0.0007437907188432291
181,191,0.0007413514540530741
613,642,0.0007127858116291463
386,408,0.0007124771946109831
431,453,0.0006980792386457324
325,342,0.0006980762118473649
45,48,0.0006937533617019653
582,609,0.0006930910749360919
470,493,0.0006914356490597129
453,476,0.0006798600079491735
696,728,0.0006757439696229994
944,982,0.0006569072138518095
204,215,0.0006496134446933866
469,492,0.0006419095152523369
369,389,0.0006407412001863122
300,317,0.0006401240534614772
72,77,0.0006350987823680043
143,152,0.0006131368572823703
569,596,0.0005921047413721681
525,551,0.0005854154587723315
718,752,0.0005830230074934661
355,375,0.0005798832280561328
876,913,0.000572326680412516
546,573,0.0005705470684915781
608,635,0.0005680969334207475
184,194,0.0005514988442882895
224,237,0.0005501964769791812
707,741,0.0005494340439327061
271,284,0.0005452490877360106
933,971,0.0005399148212745786
2,2,0.0005336999893188477
39,41,0.0005309092812240124
881,918,0.0005290241679176688
307,324,0.000528320437297225
780,817,0.000527587253600359
166,175,0.0005076488014310598
160,169,0.0005043941491749138
107,113,0.0004977387143298984
703,736,0.0004940516373608261
42,44,0.0004895760794170201
20,21,0.0004883676301687956
168,178,0.00048794387839734554
565,592,0.00048051151679828763
258,271,0.0004791195096913725
535,561,0.0004601110704243183
830,867,0.00044560029346030205
314,331,0.0004391595139168203
724,758,0.0004344047047197819
914,952,0.0004330152878537774
449,472,0.0004186632577329874
952,990,0.00041849265107885003
526,552,0.0004154052003286779
74,79,0.000401586527004838
381,403,0.00039762596134096384
283,297,0.0003969606477767229
518,542,0.000396384610212408
909,947,0.0003861392106045969
393,415,0.0003851972142001614
706,740,0.00038105336716398597
886,924,0.00037044487544335425
646,675,0.0003584150690585375
844,881,0.0003418248670641333
253,266,0.00033204536885023117
350,370,0.0003261920646764338
22,23,0.00032206904143095016
58,61,0.00031724554719403386
684,715,0.0003147660754621029
197,207,0.0003054835833609104
83,88,0.00030318053904920816
301,318,0.00030253082513809204
317,334,0.0003024234320037067
15,15,0.00030177715234458447
452,475,0.00029968866147100925
413,435,0.0002950202615465969
277,291,0.0002905807923525572
958,996,0.00028929184190928936
440,463,0.0002730764535954222
854,891,0.00026333823916502297
833,870,0.00025793269742280245
589,616,0.00025677611120045185
461,484,0.0002483716525603086
164,173,0.00024325177946593612
93,98,0.0002377864730078727
736,773,0.00023766272352077067
245,258,0.0002325527893844992
832,869,0.00022624252596870065
252,265,0.00021669648413080722
616,645,0.00021659574122168124
603,630,0.00021240068599581718
10,10,0.00021221861243247986
347,367,0.00021121359895914793
239,252,0.00020676956046372652
549,576,0.00020221562590450048
360,380,0.00019460072508081794
925,963,0.0001911861472763121
190,200,0.0001866409438662231
808,845,0.00018179675680585206
540,567,0.0001687935000518337
260,273,0.00016180101374629885
945,983,0.00015400120173580945
110,116,0.00015056657139211893
196,206,0.0001496224431321025
846,883,0.0001436475431546569
187,197,0.0001417126040905714
795,832,0.00013830084935761988
241,254,0.00013626564759761095
934,972,0.0001347920624539256
137,146,0.0001303156604990363
786,823,0.0001283185847569257
907,945,0.0001239128760062158
486,510,0.0001222696155309677
70,75,0.00011986101162619889
536,563,0.00011803243251051754
282,296,0.0001160796673502773
715,749,0.00010697671677917242
532,558,0.00010655593359842896
714,748,9.861553553491831e-05
173,183,8.723186329007149e-05
146,155,8.230580715462565e-05
622,651,7.722523878328502e-05
598,625,7.443118374794722e-05
494,518,7.390516111627221e-05
68,73,6.822589784860611e-05
887,925,6.073647818993777e-05
235,248,6.030288932379335e-05
742,779,5.955880624242127e-05
349,369,5.7831319281831384e-05
14,14,5.536526441574097e-05
155,164,4.384852945804596e-05
829,866,4.214933142066002e-05
167,176,3.5527278669178486e-05
385,407,3.349932376295328e-05
701,734,3.280772943980992e-05
354,374,2.9064016416668892e-05
0,0,2.8727998142130673e-05
811,848,2.2337742848321795e-05
630,659,1.715483085718006e-05
756,793,1.7120531992986798e-05
13,13,1.6507634427398443e-05
601,628,1.6463687643408775e-05
609,637,7.882672434789129e-06
908,946,7.5062853284180164e-06
179,189,3.085340722464025e-06
865,902,-2.739252522587776e-07
475,498,-1.3840894098393619e-05
117,123,-1.755828270688653e-05
785,822,-2.646732173161581e-05
570,597,-3.3052871003746986e-05
596,623,-3.378448309376836e-05
267,280,-3.620784264057875e-05
838,875,-3.795319935306907e-05
559,586,-4.639418330043554e-05
802,839,-4.763799370266497e-05
104,110,-5.500952829606831e-05
796,833,-5.67115203011781e-05
739,776,-6.179936463013291e-05
192,202,-6.26034161541611e-05
410,432,-6.664248940069228e-05
937,975,-6.761886470485479e-05
77,82,-7.113040192052722e-05
316,333,-7.203366840258241e-05
334,354,-7.862015627324581e-05
959,997,-8.158956188708544e-05
6,6,-8.762255311012268e-05
182,192,-8.765106031205505e-05
504,528,-8.768640691414475e-05
80,85,-8.902465924620628e-05
71,76,-8.999353303806856e-05
313,330,-9.617839532438666e-05
594,621,-0.00010166206629946828
51,54,-0.00010200371616519988
249,262,-0.00010469648987054825
663,692,-0.00011277082376182079
363,383,-0.00011290574911981821
698,731,-0.00011373718734830618
689,721,-0.00011396757327020168
856,893,-0.0001185002620331943
159,168,-0.00012420606799423695
852,889,-0.00012568995589390397
375,396,-0.00013457023305818439
222,235,-0.0001371903344988823
206,217,-0.00014022225514054298
279,293,-0.0001520640216767788
391,413,-0.0001534947077743709
562,589,-0.00016481653437949717
365,385,-0.00017219531582668424
191,201,-0.0001766968416632153
390,412,-0.000179055001353845
664,693,-0.00019053940195590258
338,358,-0.0001907145488075912
392,414,-0.0001910612336359918
809,846,-0.00019224360585212708
810,847,-0.00020404733368195593
198,208,-0.00021203496726229787
868,905,-0.00021615182049572468
875,912,-0.0002177938586100936
686,717,-0.00022031512344256043
278,292,-0.00023390265414491296
465,488,-0.0002404552578809671
655,684,-0.0002497985551599413
388,410,-0.0002508381730876863
215,227,-0.0002519333502277732
24,25,-0.00025215970526915044
824,861,-0.00025324587477371097
424,446,-0.0002550841309130192
727,762,-0.0002574686659500003
553,580,-0.00025821581220952794
812,849,-0.00025921111227944493
246,259,-0.000264278263784945
615,644,-0.0002657382865436375
106,112,-0.00027174038405064493
157,166,-0.00027248628612142056
52,55,-0.0002815333573380485
943,981,-0.0002871908654924482
961,999,-0.00029062351677566767
154,163,-0.0002923757419921458
870,907,-0.0002973657101392746
779,816,-0.00029888079734519124
778,815,-0.0003041161398869008
645,674,-0.0003140548069495708
33,35,-0.0003194785676896572
379,400,-0.0003214677271898836
92,97,-0.000329221278661862
583,610,-0.00033576632267795503
292,307,-0.0003405630704946816
893,931,-0.00034366524778306484
629,658,-0.0003450322546996176
233,246,-0.0003468426293693483
545,572,-0.00034994143061339855
806,843,-0.00035040650982409716
606,633,-0.00035944191040471196
203,214,-0.0003656602348200977
290,305,-0.00036668957909569144
7,7,-0.00037175416946411133
935,973,-0.0003723676782101393
464,487,-0.0003795458469539881
861,898,-0.000380727113224566
851,888,-0.00038289546500891447
557,584,-0.000385401799576357
845,882,-0.0003862805024255067
370,390,-0.0003898165305145085
352,372,-0.0003909107472281903
78,83,-0.0003921102616004646
946,984,-0.0003926679491996765
948,986,-0.00040777696995064616
50,53,-0.00041209490154869854
483,507,-0.00041392463026568294
38,40,-0.0004198589886073023
744,781,-0.000427363149356097
295,311,-0.0004295801045373082
255,268,-0.00042993557872250676
816,853,-0.00044977937068324536
289,304,-0.00046491538523696363
840,877,-0.00047319417353719473
472,495,-0.0004743956960737705
376,397,-0.00047934448230080307
118,125,-0.00047936447663232684
133,141,-0.000480792426969856
209,221,-0.0004821904585696757
656,685,-0.000485364580526948
491,515,-0.0004889739793725312
399,421,-0.000489620870212093
265,278,-0.0005006224964745343
821,858,-0.0005039488314650953
584,611,-0.0005069032486062497
346,366,-0.0005073268548585474
105,111,-0.0005198605940677226
274,288,-0.0005306089442456141
242,255,-0.0005310296837706119
575,602,-0.0005460899556055665
213,225,-0.0005553466507990379
826,863,-0.0005615488917101175
746,783,-0.0005702599009964615
149,158,-0.0005728873366024345
618,647,-0.000577052152948454
88,93,-0.0005796115146949887
828,865,-0.0005837742064613849
357,377,-0.000584369816351682
234,247,-0.0005887980369152501
953,991,-0.0005938070826232433
19,20,-0.000593904871493578
377,398,-0.0005939973634667695
595,622,-0.0005957866087555885
266,279,-0.0005958849214948714
764,801,-0.0005988249031361192
955,993,-0.0006010519282426685
482,506,-0.0006026251940056682
3,3,-0.0006078712176531553
588,615,-0.0006113324197940528
16,16,-0.0006141139892861247
288,302,-0.0006181626813486218
676,707,-0.0006204619130585343
675,706,-0.0006277434004005045
869,906,-0.0006381715647876263
836,873,-0.0006473602261394262
312,329,-0.0006475485861301422
682,713,-0.00064796581864357
700,733,-0.0006512568797916174
787,824,-0.0006726306746713817
819,856,-0.0006763531710021198
144,153,-0.000683245831169188
938,976,-0.000683539838064462
577,604,-0.0006917006685398519
519,543,-0.0007019565673545003
56,59,-0.000706668317434378
237,250,-0.0007085020188242197
842,879,-0.000708635343471542
772,809,-0.0007143899565562606
942,980,-0.0007223465945571661
781,818,-0.0007225180743262172
263,276,-0.0007229886250570416
528,554,-0.000734305038349703
885,923,-0.0007352149114012718
926,964,-0.0007366269419435412
232,245,-0.0007414601277559996
911,949,-0.0007463454967364669
412,434,-0.0007527030538767576
109,115,-0.000758468100684695
627,656,-0.0007612267509102821
866,903,-0.0007615373469889164
430,452,-0.0007638325332663953
924,962,-0.0007748997886665165
872,909,-0.0007759515719953924
417,439,-0.0008165857288986444
259,272,-0.000819375243736431
740,777,-0.0008274983265437186
752,789,-0.0008378068159800023
135,143,-0.0008426168060395867
308,325,-0.0008433756011072546
798,835,-0.0008469662570860237
510,534,-0.0008470297325402498
62,65,-0.0008499347604811192
552,579,-0.0008507784805260599
86,91,-0.0008606059127487242
353,373,-0.0008632423123344779
527,553,-0.0008639847510494292
90,95,-0.0008717673481442034
4,4,-0.0008744983933866024
170,180,-0.0008825227851048112
637,666,-0.0008884634589776397
331,351,-0.0008925263973651454
927,965,-0.0008945546869654208
403,425,-0.0008952114440035075
123,130,-0.0008971943752840161
76,81,-0.0009023354505188763
683,714,-0.000902913510799408
884,921,-0.0009061341406777501
151,160,-0.0009150964906439185
612,641,-0.00091860446264036
336,356,-0.0009245048713637516
523,549,-0.0009253035532310605
731,768,-0.0009351866319775581
642,671,-0.0009365938312839717
60,63,-0.000937541073653847
777,814,-0.0009454422979615629
73,78,-0.0009514136036159471
543,570,-0.0009533956181257963
64,67,-0.0009579048492014408
69,74,-0.0009612803696654737
889,927,-0.000971421948634088
827,864,-0.0009722713148221374
124,132,-0.0009751670004334301
89,94,-0.0009858216508291662
55,58,-0.0009876213734969497
674,705,-0.0009962360200006515
59,62,-0.001002670731395483
165,174,-0.0010178882512263954
585,612,-0.0010289752972312272
847,884,-0.0010297480912413448
564,591,-0.001035915978718549
720,754,-0.0010405947105027735
913,951,-0.0010531592415645719
515,539,-0.0010899518383666873
130,138,-0.001094904262572527
822,859,-0.0010996642522513866
673,702,-0.0011083211284130812
156,165,-0.0011187223135493696
576,603,-0.0011299916659481823
555,582,-0.0011348555563017726
548,575,-0.0011467410367913544
441,464,-0.0011525023146532476
113,119,-0.0011593016097322106
651,680,-0.0011628985521383584
451,474,-0.0011712871491909027
679,710,-0.001174814038677141
450,473,-0.0011988547630608082
329,349,-0.0012129246024414897
619,648,-0.001213339506648481
784,821,-0.0012156821321696043
495,519,-0.0012251485604792833
444,467,-0.0012300331727601588
903,941,-0.0012330356985330582
490,514,-0.0012350714532658458
512,536,-0.0012742949184030294
91,96,-0.0012807306775357574
644,673,-0.0012826643651351333
226,239,-0.0012838917318731546
102,108,-0.0012909993529319763
501,525,-0.0012933972757309675
210,222,-0.0012938371510244906
484,508,-0.00131236354354769
849,886,-0.001317752932664007
95,100,-0.0013236440136097372
757,794,-0.001346222823485732
733,770,-0.0013466694799717516
530,556,-0.0013497771578840911
268,281,-0.0013674018264282495
713,747,-0.0013764443137915805
439,462,-0.0013764819013886154
503,527,-0.0013824768248014152
708,742,-0.0013868539535906166
843,880,-0.0013988621067255735
758,795,-0.001407730975188315
337,357,-0.001408880576491356
791,828,-0.0014095406513661146
433,455,-0.0014105548616498709
897,935,-0.0014196211413946003
760,797,-0.0014579191920347512
303,320,-0.0014688534865854308
874,911,-0.0014795128954574466
18,19,-0.001487473025918007
800,837,-0.0014904175768606365
929,967,-0.001494486874435097
669,698,-0.0014949082396924496
498,522,-0.0015003252774477005
126,134,-0.0015037523116916418
227,240,-0.0015055914991535246
174,184,-0.001507863460574299
648,677,-0.0015079727163538337
389,411,-0.001522459468105808
923,961,-0.0015310170711018145
287,301,-0.001532942522317171
499,523,-0.0015389146283268929
521,545,-0.00155590774375014
901,939,-0.0015694218454882503
119,126,-0.0015866978792473674
690,722,-0.0016101170767797157
633,662,-0.0016104289679788053
297,313,-0.0016171594616025686
36,38,-0.0016200834070332348
406,428,-0.0016283554723486304
617,646,-0.001632276689633727
229,242,-0.0016357743297703564
480,504,-0.001664038049057126
917,955,-0.0016884347423911095
380,402,-0.0016919574118219316
115,121,-0.0017302076739724725
814,851,-0.00175878603477031
864,901,-0.0017642800230532885
794,831,-0.001766520319506526
429,451,-0.0017691540415398777
896,934,-0.001776064746081829
420,442,-0.001802028447855264
820,857,-0.001821619807742536
285,299,-0.0018232697620987892
202,213,-0.0018589537357911468
250,263,-0.0018672244041226804
236,249,-0.001886878628283739
949,987,-0.0019496092572808266
147,156,-0.001982236630283296
400,422,-0.0020265760831534863
30,32,-0.002051265211775899
541,568,-0.002083603525534272
745,782,-0.002086224965751171
322,339,-0.00209614634513855
538,565,-0.0020984571892768145
941,979,-0.002098754048347473
691,723,-0.0021137605363037437
383,405,-0.0021427322644740343
230,243,-0.002146960294339806
766,803,-0.002175592177081853
53,56,-0.00220074993558228
436,458,-0.0022174088517203927
770,807,-0.002222172450274229
899,937,-0.002227496588602662
500,524,-0.0022282256395556033
857,894,-0.002266690833494067
169,179,-0.002272874698974192
918,956,-0.002273203426739201
423,445,-0.002274025639053434
358,378,-0.0023383415536955
502,526,-0.0023449406726285815
428,450,-0.002363320905715227
919,957,-0.002363524865359068
437,459,-0.002364944899454713
120,127,-0.002367376640904695
183,193,-0.0023702546022832394
888,926,-0.002388210501521826
878,915,-0.0024024241138249636
754,791,-0.002422475954517722
667,696,-0.0024406136944890022
783,820,-0.002459199517033994
223,236,-0.0024601835757493973
384,406,-0.0024617754970677197
97,102,-0.002462209900841117
404,426,-0.0024625248042866588
214,226,-0.0024798010708764195
145,154,-0.0025702834827825427
636,665,-0.0025770929642021656
65,70,-0.002593373559648171
649,678,-0.0026363381184637547
894,932,-0.0026389352278783917
677,708,-0.0026473519392311573
789,826,-0.0026582180871628225
116,122,-0.002669765322934836
177,187,-0.002708789659664035
732,769,-0.002721993485465646
853,890,-0.002735898597165942
96,101,-0.0027403678977862
201,212,-0.0027420538244768977
813,850,-0.002754481800366193
398,420,-0.0027762811514548957
672,701,-0.002788984216749668
572,599,-0.002797140507027507
748,785,-0.0028076914022676647
735,772,-0.0028397427522577345
558,585,-0.002852494304534048
749,786,-0.0028782798908650875
660,689,-0.00288116282899864
705,738,-0.002915354270953685
114,120,-0.00293847662396729
382,404,-0.002940878563094884
623,652,-0.002947467321064323
467,490,-0.002962042693980038
604,631,-0.0030037681572139263
150,159,-0.0030243435176089406
395,417,-0.003051266772672534
921,959,-0.0031109295086935163
882,919,-0.003154176054522395
509,533,-0.0031560747884213924
199,210,-0.003178964601829648
458,481,-0.003222642233595252
743,780,-0.0032232908997684717
163,172,-0.003274667076766491
666,695,-0.0033313340973109007
101,107,-0.003362760879099369
5,5,-0.003384276293218136
310,327,-0.0034337241668254137
803,840,-0.003446826769504696
299,316,-0.0035146373556926847
129,137,-0.0035298371221870184
131,139,-0.0035483144456520677
247,260,-0.003591465880163014
825,862,-0.0035964292474091053
815,852,-0.00361259956844151
324,341,-0.0036326663102954626
427,449,-0.0036354836192913353
178,188,-0.0036444347351789474
387,409,-0.003680825117044151
221,234,-0.003728798357769847
326,343,-0.00373098230920732
161,170,-0.003780971805099398
411,433,-0.0037894395645707846
319,336,-0.0037930560065433383
320,337,-0.003869373700581491
34,36,-0.0039204348577186465
730,767,-0.003924104501493275
125,133,-0.003961632493883371
716,750,-0.004011627286672592
275,289,-0.004017071565613151
639,668,-0.004017486935481429
351,371,-0.004065060638822615
890,928,-0.004066884750500321
671,700,-0.004157232586294413
590,617,-0.004196769557893276
185,195,-0.004344584071077406
343,363,-0.004379616118967533
915,953,-0.004448123130714521
193,203,-0.004477964248508215
592,619,-0.004530222620815039
773,810,-0.004538104636594653
362,382,-0.004561260808259249
567,594,-0.004618515493348241
254,267,-0.004624616471119225
438,460,-0.004633052973076701
741,778,-0.004644624306820333
479,503,-0.004673072311561555
634,663,-0.004744948819279671
460,483,-0.0047463346272706985
478,502,-0.004946011467836797
950,988,-0.0049875411204993725
751,788,-0.005002819350920618
834,871,-0.005141634144820273
916,954,-0.005215317010879517
729,765,-0.005310048349201679
248,261,-0.005381537368521094
291,306,-0.005591911496594548
103,109,-0.005609557265415788
900,938,-0.00564191397279501
702,735,-0.005651329061947763
508,532,-0.0056623423006385565
537,564,-0.006062919041141868
262,275,-0.00613147160038352
217,230,-0.006140823010355234
63,66,-0.0062328145140782
556,583,-0.006339222425594926
550,577,-0.006345448142383248
408,430,-0.006428572814911604
172,182,-0.006518463371321559
529,555,-0.006625109119340777
132,140,-0.0067132816184312105
286,300,-0.006845124764367938
782,819,-0.006849250989034772
620,649,-0.006853365805000067
774,811,-0.006890690652653575
257,270,-0.006911967881023884
8,8,-0.006960927043110132
668,697,-0.007158324646297842
280,294,-0.007222955347970128
127,135,-0.0072897260542958975
396,418,-0.007290930603630841
186,196,-0.007374860346317291
251,264,-0.007398024434223771
485,509,-0.00757467292714864
600,627,-0.007667926838621497
650,679,-0.008080217754468322
474,497,-0.00811763503588736
775,812,-0.008248402387835085
435,457,-0.008315354469232261
776,813,-0.008335732854902744
356,376,-0.00871705962345004
659,688,-0.008959237951785326
81,86,-0.009155945386737585
180,190,-0.009336701361462474
327,344,-0.009414454456418753
298,315,-0.009530365699902177
21,22,-0.009560203645378351
466,489,-0.010323894442990422
517,541,-0.01095018326304853
602,629,-0.012522703036665916
23,24,-0.015887102112174034
539,566,-0.015935943461954594
67,72,-0.018773094285279512
401,423,-0.020000165794044733
296,312,-0.02635069377720356
