,gene,score
354,380,0.0017958463286049664
352,378,0.001788613066310063
198,211,0.0017792510479921475
757,803,0.0017435315530747175
877,925,0.00173829952836968
573,605,0.001727226481307298
57,59,0.0017120918491855264
607,643,0.0017116540111601353
414,442,0.0016902517236303538
314,336,0.0016813670517876744
847,893,0.0016759075224399567
55,57,0.0016752058872953057
632,668,0.0016547770937904716
464,492,0.0016508539265487343
122,132,0.0016398412990383804
205,220,0.0016363452887162566
809,855,0.0016355285770259798
601,635,0.0016185250133275986
351,377,0.0016036040615290403
326,351,0.0015984874335117638
387,415,0.0015958683507051319
886,934,0.0015884014137554914
553,585,0.0015866556786932051
320,342,0.001565733749885112
419,447,0.0015621466736774892
142,153,0.001556628616526723
772,818,0.0015549510135315359
724,770,0.0015413234941661358
813,859,0.0015250055002979934
559,591,0.001522927894257009
213,229,0.0015076230629347265
379,407,0.0014954408397898078
249,266,0.001494910684414208
567,599,0.001492880895966664
215,231,0.0014893828774802387
843,889,0.0014782171929255128
200,213,0.001475073746405542
2,2,0.0014654267579317093
777,823,0.0014628997596446425
692,734,0.001461280364310369
517,546,0.0014557820977643132
509,538,0.001454825745895505
296,318,0.001453921664506197
237,253,0.00143655642750673
926,974,0.0014228041982278228
739,785,0.00141992699354887
905,953,0.0014074001228436828
377,405,0.0014029238082002848
160,171,0.0013829164090566337
211,226,0.0013779019645880908
827,873,0.0013735538232140243
283,302,0.001371864986140281
594,627,0.0013705455348826945
21,22,0.0013698962284252048
349,375,0.001368533179629594
340,366,0.0013675059890374541
202,215,0.0013632453337777406
855,901,0.0013393007102422416
701,744,0.0013385734928306192
407,435,0.0013042330974712968
476,505,0.0012942279281560332
450,478,0.0012932139943586662
911,959,0.001292071770876646
852,898,0.001289776264457032
754,800,0.001282910001464188
293,315,0.0012822150019928813
331,356,0.0012799110554624349
907,955,0.001269291911739856
261,279,0.0012626077805180103
499,528,0.0012561981566250324
143,154,0.0012544300989247859
17,18,0.0012531792744994164
253,270,0.0012485834886319935
939,987,0.0012445331667549908
896,944,0.0012427758192643523
893,941,0.0012419434497132897
673,712,0.001241736114025116
19,20,0.0012343159469310194
682,723,0.001230068621225655
367,394,0.0012265653349459171
136,147,0.0012209067353978753
216,232,0.0012187418615212664
166,178,0.0012134937278460711
670,709,0.0012123545457143337
34,35,0.0012099491723347455
59,61,0.0012021513539366424
455,483,0.0012005969765596092
424,452,0.0011908872984349728
704,747,0.0011877516226377338
310,332,0.0011846263078041375
563,595,0.0011786267859861255
599,633,0.0011731674894690514
362,388,0.0011654067784547806
609,645,0.0011609370121732354
602,637,0.0011602425074670464
85,90,0.0011600808065850288
203,216,0.001126109913457185
56,58,0.00112436362542212
449,477,0.0011128451733384281
730,776,0.0011102725402452052
437,465,0.0011101895361207426
275,294,0.0011081552656833082
171,183,0.0011066132283303887
181,193,0.0011031219037249684
479,508,0.0010989854927174747
67,71,0.0010925878304988146
912,960,0.0010918169136857614
251,268,0.0010863088100450113
761,807,0.0010812695836648345
747,793,0.0010599698580335826
209,224,0.0010504911188036203
185,197,0.0010417523444630206
246,263,0.001000052667222917
70,75,0.0009978532616514713
404,432,0.0009953684639185667
848,894,0.0009753849590197206
539,571,0.0009752179903443903
250,267,0.0009737629443407059
875,923,0.0009720941889099777
648,685,0.0009681070223450661
560,592,0.0009655857284087688
73,78,0.0009564807987771928
629,665,0.000954087357968092
151,162,0.0009505185880698264
554,586,0.0009491899982094765
372,399,0.000947185792028904
303,325,0.0009449383360333741
304,326,0.000938267505262047
274,293,0.0009255242475774139
451,479,0.0009226113907061517
595,628,0.0009206670365529135
719,763,0.0009178852196782827
486,515,0.0009159540495602414
399,427,0.0009061922319233418
465,493,0.0009043278405442834
243,260,0.0009013595699798316
525,556,0.0009007758926600218
799,845,0.0009002867736853659
507,536,0.0008998883422464132
369,396,0.0008971279603429139
748,794,0.0008918828680180013
46,48,0.0008870298333931714
672,711,0.0008861407404765487
731,777,0.000882644992088899
800,846,0.0008782808145042509
196,208,0.0008757012838032097
763,809,0.0008724928484298289
789,835,0.0008654310076963156
277,296,0.0008547298930352554
829,875,0.0008475938811898232
190,202,0.0008439186058240011
814,860,0.0008408424037043005
443,471,0.0008382424130104482
823,869,0.0008333040168508887
434,462,0.000828881049528718
925,973,0.0008266383083537221
82,87,0.0008246866054832935
248,265,0.0008245110511779785
647,684,0.0008221779426094145
708,751,0.0008119777485262603
338,364,0.0008113838557619601
568,600,0.0008083367138169706
815,861,0.0008072419150266796
307,329,0.0008019763918127865
104,112,0.0008015398634597659
702,745,0.000797846878413111
458,486,0.0007814917480573058
20,21,0.0007787628564983606
889,937,0.0007756275299470872
644,681,0.0007728271011728793
292,313,0.000771879218518734
484,513,0.0007702033035457134
810,856,0.0007690945640206337
175,187,0.0007680602720938623
740,786,0.0007622720440849662
441,469,0.0007511052535846829
308,330,0.0007472032448276877
749,795,0.0007471727440133691
400,428,0.0007403254567179829
287,307,0.0007386423530988395
322,344,0.0007384889759123325
24,25,0.0007279440760612488
506,535,0.0007107820129022002
608,644,0.0007107224664650857
743,789,0.000710572930984199
934,982,0.0007077920017763972
618,654,0.0006930584204383194
537,569,0.0006876493862364441
252,269,0.0006797449896112084
572,604,0.000675762232276611
950,998,0.0006731844041496515
949,997,0.0006731047760695219
236,252,0.0006716950447298586
522,553,0.0006564161740243435
210,225,0.0006541544571518898
158,169,0.0006520473980344832
164,175,0.0006448821804951876
783,829,0.0006439753924496472
420,448,0.0006415870448108763
168,180,0.0006400157290045172
759,805,0.0006394381925929338
505,534,0.000637630932033062
569,601,0.0006338694074656814
461,489,0.0006323360721580684
219,235,0.0006314705533441156
917,965,0.000630840273515787
661,698,0.0006306077120825648
115,123,0.0006258217617869377
588,620,0.0006257474597077817
544,576,0.0006212196312844753
904,952,0.0006184403173392639
91,97,0.0006172732682898641
65,67,0.0006171709392219782
285,305,0.0006142125930637121
773,819,0.0006128855457063764
223,239,0.0006098342128098011
445,473,0.0006077460420783609
494,523,0.0006075481069274247
681,722,0.0006049002113286406
897,945,0.0005972700892016292
935,983,0.0005957401590421796
891,939,0.0005850416200701147
844,890,0.0005794006283394992
805,851,0.000577981467358768
27,28,0.0005731955752708018
868,915,0.0005605726619251072
442,470,0.0005599062133114785
667,706,0.0005595005350187421
736,782,0.0005465326248668134
547,579,0.0005459404201246798
468,496,0.0005449244054034352
542,574,0.0005363903474062681
530,561,0.000535552273504436
909,957,0.0005308883264660835
480,509,0.0005300047778291628
628,664,0.0005253063864074647
436,464,0.0005253037379588932
671,710,0.000525283656315878
774,820,0.0005230390524957329
780,826,0.0005191685631871223
265,283,0.0005138745764270425
726,772,0.0005071943742223084
412,440,0.0005049016326665878
107,115,0.000501175643876195
637,673,0.0004996011266484857
727,773,0.0004995925701223314
579,611,0.0004988352593500167
540,572,0.0004939750651828945
355,381,0.0004932990996167064
454,482,0.0004893403747701086
664,701,0.0004818599991267547
565,597,0.000481682363897562
686,727,0.0004789550439454615
13,13,0.00047443248331546783
890,938,0.00047028707922436297
95,102,0.0004697826661868021
717,761,0.00046945895883254707
244,261,0.0004673860967159271
134,144,0.0004672418290283531
703,746,0.00046346226008608937
183,195,0.0004612706834450364
52,54,0.00046111326082609594
781,827,0.000460721377748996
841,887,0.0004566230345517397
93,100,0.0004565459967125207
923,971,0.00045311616850085557
152,163,0.0004459850024431944
806,852,0.0004459366900846362
463,491,0.0004458895418792963
481,510,0.0004372216353658587
364,390,0.0004366360080894083
3,3,0.00043510820250958204
899,947,0.0004314840480219573
500,529,0.00043054239358752966
776,822,0.00042305811075493693
208,223,0.00042202675831504166
621,657,0.00041655484528746456
187,199,0.000414646347053349
109,117,0.0004144611884839833
132,142,0.00041185133159160614
694,736,0.0004113735631108284
66,70,0.000410208449466154
435,463,0.0004054453602293506
706,749,0.000404686841648072
796,842,0.0004037203616462648
901,949,0.0004019743646495044
576,608,0.0004019295738544315
409,437,0.0003983542846981436
538,570,0.00039713538717478514
149,160,0.0003930502862203866
830,876,0.00038970232708379626
189,201,0.0003872551314998418
635,671,0.00038514845073223114
255,273,0.00038359477184712887
279,298,0.0003826934553217143
159,170,0.0003805615415330976
129,139,0.00037872376560699195
312,334,0.0003786234010476619
346,372,0.00036734959576278925
110,118,0.000363331928383559
460,488,0.0003616840695030987
18,19,0.00036124151665717363
491,520,0.0003597301838453859
439,467,0.00035608262987807393
485,514,0.00035415837191976607
807,853,0.00035221557482145727
456,484,0.00034991983557119966
193,205,0.000348959700204432
68,72,0.0003443255554884672
430,458,0.00034230740857310593
147,158,0.00034088391112163663
76,81,0.00033943861490115523
116,125,0.000339252786943689
72,77,0.0003392239595996216
388,416,0.0003385509771760553
282,301,0.00033640439505688846
78,83,0.00033597563742659986
137,148,0.0003325438592582941
309,331,0.00032195638050325215
191,203,0.00032156496308743954
49,51,0.00031303317518904805
128,138,0.00031297351233661175
768,814,0.0003123219939880073
194,206,0.0003117987944278866
50,52,0.00030896812677383423
518,549,0.0003059077716898173
698,741,0.0003045765479328111
903,951,0.0003030401421710849
432,460,0.0002913185453508049
626,662,0.00029044017355772667
753,799,0.00028742491849698126
940,988,0.0002871465985663235
551,583,0.00028498173924162984
184,196,0.0002817962958943099
787,833,0.0002810270816553384
131,141,0.00027891737408936024
176,188,0.0002762207295745611
365,391,0.00027290816069580615
447,475,0.00027285219402983785
526,557,0.00027161918114870787
793,839,0.00026715712738223374
188,200,0.00026378140319138765
610,646,0.0002634529082570225
795,841,0.0002615535631775856
102,110,0.0002608551876619458
915,963,0.00025391008239239454
798,844,0.0002532663638703525
639,675,0.00025195901980623603
466,494,0.00025007984368130565
699,742,0.0002459131646901369
665,702,0.00024250650312751532
819,865,0.00024114965344779193
89,95,0.00023888054420240223
697,740,0.00023821706417948008
423,451,0.00023763356148265302
752,798,0.00023643841268494725
268,287,0.00023544722353108227
580,612,0.00023351647541858256
336,362,0.00023284496273845434
616,652,0.00023073138436302543
270,289,0.00022533946321345866
858,904,0.00022330530919134617
794,840,0.00021723902318626642
932,980,0.00021584072965197265
201,214,0.0002146567785530351
587,619,0.000214063300518319
651,688,0.00021181360352784395
931,979,0.0002103531442116946
718,762,0.00020959583343937993
471,499,0.0002093603543471545
232,248,0.00020541646517813206
337,363,0.0002037513768300414
723,769,0.00020100062829442322
347,373,0.00017905677668750286
260,278,0.0001731278607621789
339,365,0.0001710863725747913
733,779,0.00016876088920980692
625,661,0.00016772953676991165
429,457,0.00016298913396894932
936,984,0.00016048213001340628
943,991,0.00015916122356429696
922,970,0.00015558971790596843
169,181,0.00014828931307420135
927,975,0.00014289349201135337
495,524,0.00014145707245916128
47,49,0.00014043488772585988
765,811,0.00014042523980606347
230,246,0.0001388711971230805
394,422,0.00013177323853597045
44,45,0.00012459448771551251
659,696,0.00012421648716554046
374,402,0.000124167010653764
831,877,0.00012293385952943936
684,725,0.00012028013588860631
231,247,0.00011372318840585649
38,39,0.0001116825733333826
375,403,0.00010768929496407509
604,639,0.0001073288731276989
421,449,0.00010187088628299534
944,992,9.750909521244466e-05
707,750,9.724131086841226e-05
425,453,9.509507799521089e-05
548,580,8.759222691878676e-05
710,753,8.027821604628116e-05
426,454,7.764709880575538e-05
391,419,7.75797525420785e-05
865,911,7.099972572177649e-05
228,244,6.861146539449692e-05
94,101,6.37773482594639e-05
680,721,5.786109250038862e-05
478,507,5.4241158068180084e-05
415,443,4.9358990509063005e-05
828,874,4.896780592389405e-05
658,695,4.6349938202183694e-05
242,259,4.339098813943565e-05
140,151,4.331138916313648e-05
31,32,4.282116424292326e-05
411,439,4.269657074473798e-05
384,412,4.2137689888477325e-05
41,42,4.1891413275152445e-05
127,137,3.4273602068424225e-05
812,858,3.30490292981267e-05
660,697,3.292427572887391e-05
920,968,3.039703005924821e-05
29,30,2.7232221327722073e-05
849,895,2.7093192329630256e-05
802,848,2.158229472115636e-05
9,9,7.1908580139279366e-06
319,341,-1.5014084056019783e-06
788,834,-6.212037988007069e-06
521,552,-6.2462640926241875e-06
118,127,-7.868773536756635e-06
271,290,-1.2296484783291817e-05
286,306,-1.3238051906228065e-05
380,408,-1.4987948816269636e-05
869,916,-1.8014630768448114e-05
837,883,-1.8887745682150126e-05
623,659,-1.9786151824519038e-05
170,182,-2.1247324184514582e-05
79,84,-3.909313818439841e-05
951,999,-4.08569467253983e-05
577,609,-4.213888314552605e-05
333,359,-4.43941680714488e-05
866,913,-4.5728025725111365e-05
624,660,-4.8018962843343616e-05
578,610,-5.3559255320578814e-05
895,943,-5.631934618577361e-05
343,369,-5.633680848404765e-05
130,140,-5.9592799516394734e-05
834,880,-6.346602458506823e-05
914,962,-7.065630052238703e-05
683,724,-7.188890594989061e-05
444,472,-7.30259926058352e-05
947,995,-7.728423224762082e-05
378,406,-7.796112913638353e-05
306,328,-8.239605813287199e-05
497,526,-8.359667845070362e-05
519,550,-8.442683611065149e-05
470,498,-8.564966265112162e-05
930,978,-8.658797014504671e-05
883,931,-8.960319246398285e-05
804,850,-9.075824345927685e-05
705,748,-9.080549352802336e-05
709,752,-9.323481936007738e-05
325,350,-9.547127410769463e-05
771,817,-9.671127190813422e-05
84,89,-9.699765359982848e-05
641,677,-9.998725727200508e-05
92,98,-0.00011220670421607792
916,964,-0.00011462453403510153
247,264,-0.00012124725617468357
824,870,-0.00012177636381238699
366,392,-0.00012928294017910957
558,590,-0.0001379671593895182
221,237,-0.00013976701302453876
712,755,-0.00014146952889859676
821,867,-0.000143964629387483
14,14,-0.00015155132859945297
574,606,-0.00015923945466056466
606,642,-0.00016118830535560846
676,715,-0.00016263191355392337
300,322,-0.00016559574578423053
96,103,-0.00017106888117268682
600,634,-0.00017218111315742135
863,909,-0.00017995730740949512
220,236,-0.0001878952025435865
888,936,-0.0001887732942122966
238,255,-0.00019148417050018907
348,374,-0.00019188274745829403
643,680,-0.00019389417138881981
492,521,-0.00020095358922844753
666,705,-0.0002097973774652928
427,455,-0.00021206255769357085
654,691,-0.000217698747292161
48,50,-0.00022004879429005086
32,33,-0.00022179255029186606
611,647,-0.00022628222359344363
571,603,-0.00022743252338841558
148,159,-0.00022791430819779634
396,424,-0.00022974360035732388
90,96,-0.00023329851683229208
631,667,-0.00023556462838314474
11,11,-0.00023611262440681458
167,179,-0.00023779440380167216
124,134,-0.00024278752971440554
906,954,-0.00025424332125112414
881,929,-0.00026408099802210927
311,333,-0.0002671502297744155
294,316,-0.0002683984348550439
162,173,-0.0002766703546512872
389,417,-0.0002816171618178487
845,891,-0.0002839879016391933
826,872,-0.0002918583923019469
318,340,-0.0002929437323473394
531,563,-0.00029474394978024065
782,828,-0.00029827235266566277
722,768,-0.0002990782668348402
199,212,-0.0003051596286240965
593,626,-0.0003117973974440247
418,446,-0.00034152937587350607
113,121,-0.00034324455191381276
155,166,-0.0003440163563936949
842,888,-0.00035371098783798516
392,420,-0.00035460980143398046
179,191,-0.00036544620525091887
520,551,-0.00036564795300364494
417,445,-0.0003701986788655631
288,308,-0.00037462307955138385
612,648,-0.0003767551388591528
662,699,-0.000384058163035661
422,450,-0.00039398297667503357
668,707,-0.0003940583555959165
778,824,-0.000399729295168072
163,174,-0.0004101012455066666
403,431,-0.00041101506212726235
501,530,-0.0004111123562324792
642,679,-0.00042365980334579945
80,85,-0.00042896970990113914
144,155,-0.000435908033978194
894,942,-0.0004422123893164098
541,573,-0.000443081371486187
514,543,-0.0004515665932558477
738,784,-0.00045242828491609544
833,879,-0.000453528220532462
356,382,-0.0004538360517472029
182,194,-0.0004558507353067398
908,956,-0.00046029960503801703
882,930,-0.00046329779434017837
854,900,-0.0004654718213714659
762,808,-0.0004669577465392649
941,989,-0.00046885915799066424
334,360,-0.000472293293569237
161,172,-0.00047318992437794805
613,649,-0.00048462237464264035
529,560,-0.0004877924220636487
663,700,-0.0004879164625890553
328,353,-0.0004893378354609013
266,284,-0.000492345483507961
133,143,-0.0004944924730807543
945,993,-0.0005000111123081297
359,385,-0.0005139658751431853
496,525,-0.0005149049102328718
459,487,-0.0005162527959328145
638,674,-0.0005181870656087995
446,474,-0.0005219307204242796
477,506,-0.0005273750284686685
227,243,-0.0005283328355289996
678,718,-0.0005287971580401063
898,946,-0.0005296265590004623
861,907,-0.000542537571163848
622,658,-0.0005529978079721332
785,831,-0.0005614235997200012
792,838,-0.0005658036097884178
233,249,-0.0005691493861377239
448,476,-0.0005733933066949248
40,41,-0.0005738101317547262
25,26,-0.000575637212023139
832,878,-0.000596629484789446
543,575,-0.0005969060002826154
111,119,-0.000635126605629921
267,286,-0.0006357265519909561
177,189,-0.0006373304058797657
54,56,-0.0006541274742630776
192,204,-0.0006564850045833737
121,130,-0.0006660959916189313
649,686,-0.0006723820697516203
511,540,-0.000680203374940902
204,217,-0.0006871513032820076
75,80,-0.0006889489013701677
207,222,-0.0006891204975545406
81,86,-0.000691413675667718
533,565,-0.0006962197949178517
669,708,-0.0007189386524260044
74,79,-0.0007288327906280756
775,821,-0.0007396438159048557
206,221,-0.0007506857509724796
43,44,-0.0007570909801870584
640,676,-0.0007734813843853772
371,398,-0.0007751619559712708
633,669,-0.0007826930232113227
615,651,-0.0007916881004348397
321,343,-0.0008048759191296995
791,837,-0.0008062152483034879
112,120,-0.0008111924398690462
280,299,-0.0008353726589120924
751,797,-0.0008356613689102232
811,857,-0.0008513149987265933
401,429,-0.0008571198850404471
262,280,-0.0008689583628438413
393,421,-0.0008729242836125195
620,656,-0.0008770552230998874
402,430,-0.0008803533855825663
523,554,-0.000898742931894958
62,64,-0.000899792619748041
482,511,-0.0009066089696716517
737,783,-0.0009227223927155137
570,602,-0.0009301846730522811
53,55,-0.0009417022229172289
453,481,-0.0009743741538841277
71,76,-0.0009744663257151842
744,790,-0.0009744667913764715
217,233,-0.0010037199244834483
218,234,-0.0010088595445267856
867,914,-0.0010453679133206606
125,135,-0.0010457831667736173
269,288,-0.0010485450620763004
516,545,-0.0010605242568999529
860,906,-0.0010655229853000492
675,714,-0.0010659705731086433
758,804,-0.001071067643351853
493,522,-0.0010727341286838055
779,825,-0.0010930655989795923
186,198,-0.0011017725337296724
376,404,-0.0011058780655730516
545,577,-0.001112924248445779
715,758,-0.0011525722948135808
135,146,-0.001165198627859354
769,815,-0.0011745552765205503
344,370,-0.0011934557696804404
483,512,-0.0011936111841350794
361,387,-0.0012038507557008415
562,594,-0.0012062164605595171
746,792,-0.0012097143335267901
687,728,-0.0012384630390442908
801,847,-0.0012684055836871266
405,433,-0.0012772390473401174
508,537,-0.0012962876935489476
742,788,-0.001308063161559403
301,323,-0.0013143214164301753
490,519,-0.001325448276475072
937,985,-0.0013290616334415972
942,990,-0.0013293479278218001
290,311,-0.0013323386083357036
467,495,-0.0013394425041042268
887,935,-0.001349851896520704
913,961,-0.001367908960673958
390,418,-0.0013879730831831694
302,324,-0.0014085996663197875
591,624,-0.001422228233423084
808,854,-0.0014298031746875495
851,897,-0.0014492603950202465
592,625,-0.0014757962489966303
714,757,-0.0014805067330598831
528,559,-0.001487883331719786
862,908,-0.0015047926863189787
721,767,-0.00152306049130857
646,683,-0.0015426171012222767
614,650,-0.0015513650141656399
86,91,-0.001552219211589545
948,996,-0.0015539370942860842
123,133,-0.0016084978124126792
226,242,-0.0016167304711416364
172,184,-0.001625160570256412
273,292,-0.0016278155089821666
474,503,-0.001642742776311934
735,781,-0.0016607768193352968
165,176,-0.001684181042946875
534,566,-0.0016946948016993701
64,66,-0.0016992194578051567
713,756,-0.0017024943372234702
105,113,-0.001707704970613122
433,461,-0.001715066027827561
850,896,-0.001719471998512745
871,918,-0.0017457848298363388
918,966,-0.0017474854248575866
838,884,-0.0017738003807608038
535,567,-0.001777011959347874
138,149,-0.0017834855243563652
240,257,-0.0017864832188934088
524,555,-0.001786683569662273
358,384,-0.0018198243924416602
235,251,-0.0018252312438562512
23,24,-0.0019167588325217366
452,480,-0.0019496892346069217
299,321,-0.001961382105946541
350,376,-0.0020251222304068506
711,754,-0.00207320274785161
902,950,-0.0020758726459462196
700,743,-0.0020886387210339308
566,598,-0.002095092902891338
357,383,-0.002111123292706907
276,295,-0.0021794940112158656
839,885,-0.002256843086797744
583,615,-0.002315477642696351
212,227,-0.00236694049090147
892,940,-0.00240367220249027
597,631,-0.0024299808428622782
363,389,-0.0024650251143611968
557,589,-0.0024767976719886065
690,732,-0.0024964746553450823
36,37,-0.0025132291484624147
653,690,-0.0026026503765024245
245,262,-0.0026299870805814862
332,358,-0.0026712342514656484
856,902,-0.0027648548129945993
589,621,-0.0027709342539310455
381,409,-0.002794636704493314
946,994,-0.002885064692236483
119,128,-0.0029071802273392677
503,532,-0.002963101025670767
835,881,-0.003084258991293609
784,830,-0.003172606462612748
108,116,-0.0031737481767777354
472,501,-0.003183696884661913
636,672,-0.003184775123372674
229,245,-0.003254709707107395
360,386,-0.003269632812589407
315,337,-0.0032756354776211083
173,185,-0.0033229871187359095
674,713,-0.003364317584782839
97,104,-0.0034391851513646543
598,632,-0.00352140492759645
546,578,-0.003617112059146166
605,641,-0.003621193813160062
627,663,-0.0036217716988176107
178,190,-0.00374904420459643
803,849,-0.004032993805594742
153,164,-0.004056499048601836
513,542,-0.004127005930058658
797,843,-0.004170713829807937
818,864,-0.004199343908112496
257,275,-0.004410421766806394
69,74,-0.004503668460529298
408,436,-0.0048442017287015915
256,274,-0.005023749778047204
156,167,-0.0050854532746598125
755,801,-0.005118128494359553
685,726,-0.005209119990468025
586,618,-0.005315491638612002
341,367,-0.005520624574273825
504,533,-0.005713467951864004
63,65,-0.006728058913722634
141,152,-0.006804029981140047
720,765,-0.0070982519537210464
728,774,-0.007959992624819279
